source,name,category,average_rating,price_range,latitude,longitude,description
OpenStreetMap,Cafe Sarree,cafe,,,10.3171516,123.9059536,
OpenStreetMap,Coffee Dream,cafe,,,10.3123761,123.9171322,
OpenStreetMap,Slimmers World,fitness_station,,,10.3127613,123.9176579,
OpenStreetMap,Asmara Pool,swimming_pool,,,10.3449323,123.9104524,
OpenStreetMap,Celso Crib,restaurant,,,10.3611071,123.9161778,
OpenStreetMap,Aicila Suites,hotel,,,10.3604422,123.9156682,
OpenStreetMap,Eurohub Cafe & Bar,restaurant,,,10.3612179,123.9158935,
OpenStreetMap,Hukad,restaurant,,,10.3182278,123.9060952,
OpenStreetMap,Seafood Island,restaurant,,,10.3175858,123.906154,
OpenStreetMap,Circa 1900,restaurant,,,10.3268752,123.9001642,
OpenStreetMap,PATMON'S Eatery,restaurant,,,10.2964379,123.9001445,
OpenStreetMap,Arano's Bar and Restaurant,restaurant,,,10.322033,123.8829181,
OpenStreetMap,Asmara Squash,pitch,,,10.3447773,123.9103672,
OpenStreetMap,Maribago Tours,attraction,,,10.2830932,123.9997359,
OpenStreetMap,Hotel California,hotel,,,10.2855819,123.9695766,
OpenStreetMap,La'mas,restaurant,,,10.3383835,123.9288057,Creative Filipino And Western Cuisine
OpenStreetMap,Muelle Uno Resto Cafe,restaurant,,,10.2937795,123.9066868,
OpenStreetMap,Mainit Hot Springs,attraction,,,10.1318516,123.6014508,
OpenStreetMap,Mantayupan Falls,attraction,,,10.1009225,123.5357685,
OpenStreetMap,Mergie's Restaurant,restaurant,,,10.3089254,123.8906409,
OpenStreetMap,HideAway Beach Resort,beach_resort,,,11.1206488,124.0214232,
OpenStreetMap,Brown Cup,cafe,,,10.3508112,123.913404,
OpenStreetMap,Statue of Madonna,artwork,,,10.2375093,123.7797497,
OpenStreetMap,Julias Restobar,restaurant,,,10.3580554,123.9154848,
OpenStreetMap,"Boundary of Anislag, Pinamungajan and Bugho, San Fernando",boundary,,,10.2395337,123.6514739,
OpenStreetMap,Trillis,restaurant,,,10.3399528,123.9240712,
OpenStreetMap,S&R Pizza,restaurant,,,10.3170091,123.9058359,
OpenStreetMap,Starbucks,cafe,,,10.3180692,123.8958703,
OpenStreetMap,Capitol Tourist Inn,guest_house,,,10.3131177,123.8913849,
OpenStreetMap,M Citi Suites,hotel,,,10.310875,123.8923207,
OpenStreetMap,Mmm Cafe,cafe,,,10.3110736,123.8923523,
OpenStreetMap,Cuarto Hotel,hotel,,,10.3113697,123.8920783,
OpenStreetMap,The Pitstop,cafe,,,10.314397,123.8906007,
OpenStreetMap,Hotel Stella,hotel,,,10.3128008,123.8912032,
OpenStreetMap,Verbena Pension House,hotel,,,10.3122015,123.8914531,
OpenStreetMap,Starbucks,cafe,,,10.2976135,123.9001974,
OpenStreetMap,Chowabungga,restaurant,,,10.3287809,123.9073087,
OpenStreetMap,Ilaputi,restaurant,,,10.3289876,123.9076648,
OpenStreetMap,La Bodega,restaurant,,,10.299477,123.9757377,
OpenStreetMap,Travelbee Business Inn,hotel,,,10.3098012,123.8994469,
OpenStreetMap,No. 9,restaurant,,,10.3100835,123.9004661,
OpenStreetMap,Max's Restaurant,restaurant,,,10.3408183,123.9121519,
OpenStreetMap,Das Bierfass Cebu,restaurant,,,10.3351627,123.9346057,
OpenStreetMap,Pancake House,restaurant,,,10.3411709,123.9128724,
OpenStreetMap,Kiwi Lodge Bar & Restaurant,restaurant,,,10.3133019,123.910951,
OpenStreetMap,Kiwi Lodge,hotel,,,10.3131636,123.9110361,
OpenStreetMap,Rescue,bar,,,10.322017,123.904596,
OpenStreetMap,La Bonita Japanese Karaoke & Bar,bar,,,10.3218852,123.904498,
OpenStreetMap,Bubble Bee,cafe,,,10.3292518,123.9069138,
OpenStreetMap,Beanleaf,cafe,,,10.3292953,123.9068857,
OpenStreetMap,Tsai Hotel & Residences,hotel,,,10.3313241,123.8998631,
OpenStreetMap,David's Steak Seafood Restaurant,restaurant,,,10.3264131,123.9167954,
OpenStreetMap,Tazza Cafe,cafe,,,10.3314754,123.8999474,
OpenStreetMap,Burrow,bar,,,10.3311208,123.8995828,
OpenStreetMap,Fujinova,cafe,,,10.3313415,123.8994487,
OpenStreetMap,Bellini,restaurant,,,10.3358661,123.8968607,
OpenStreetMap,Anzani,restaurant,,,10.3355344,123.8968355,
OpenStreetMap,Fitness Nation,sports_centre,,,10.3456012,123.9093786,
OpenStreetMap,AA BBQ,restaurant,,,10.3175919,123.887494,
OpenStreetMap,Villa Inez Pension House,hotel,,,10.319333,123.8876614,
OpenStreetMap,Dong Juan,restaurant,,,10.3186044,123.8865236,
OpenStreetMap,Lola Eat's Food House,restaurant,,,10.3165562,123.8870316,
OpenStreetMap,The Oriental Spice Gourmet,restaurant,,,10.2967682,123.9642237,
OpenStreetMap,Karaoke,yes,,,10.4813224,123.708746,
OpenStreetMap,Manila Foodshoppe,restaurant,,,10.3170581,123.8940708,
OpenStreetMap,Abaceria Cafe & Deli,cafe,,,10.326505,123.9125588,
OpenStreetMap,Hisoler's Beach Resort,hotel,,,11.04784,124.038849,
OpenStreetMap,Heroes Technology,internet_cafe,,,11.0506511,124.0045431,
OpenStreetMap,Alta Cebu Resort,resort,,,10.2671535,123.9433916,
OpenStreetMap,Blue Ocean Hotel,hotel,,,10.287168,124.0033089,
OpenStreetMap,R&F Fitness Gym,fitness_centre,,,11.0522752,124.0043533,
OpenStreetMap,Gabriel Flash Elorde Statue,memorial,,,11.0512304,124.00364,
OpenStreetMap,Cafe Tampopo,restaurant,,,11.0511308,124.004826,
OpenStreetMap,Capitancillo,restaurant,,,11.0509883,124.0059405,
OpenStreetMap,R&F Pension House,hostel,,,11.0509938,124.0058714,
OpenStreetMap,Casa del Sol,apartment,,,11.3285002,124.1166177,
OpenStreetMap,Dakit-Dakit,attraction,,,11.3235603,124.1090875,Dive Site
OpenStreetMap,Coral Gardens,attraction,,,11.3399699,124.1221839,Snorkeling Site
OpenStreetMap,Coco Beach Resort,water_park,,,10.5090012,124.0283482,
OpenStreetMap,Costañera Beach Club,water_park,,,10.5094402,124.0280117,
OpenStreetMap,Piancel Beach,water_park,,,10.5082825,124.0288611,
OpenStreetMap,Tamloc Beach Cottages & Videoke,water_park,,,10.5075582,124.0295399,
OpenStreetMap,Boardwalk Beach Resort,water_park,,,10.4550652,124.013567,
OpenStreetMap,Sun Resort,beach_resort,,,10.4805392,124.0219498,
OpenStreetMap,Baruffols's Beach Resort,water_park,,,10.4130657,123.9977642,
OpenStreetMap,Alta Cebu Resort,hotel,,,10.2672788,123.9434189,
OpenStreetMap,Coco Grove Nature Resort,beach_resort,,,10.6169556,124.284254,
OpenStreetMap,Mangodlong Paradise Beach Resort,hotel,,,10.6171806,124.2837618,
OpenStreetMap,Surya Nanda Yoga,fitness_station,,,10.3210134,123.9000626,
OpenStreetMap,Apolinario Mabini Monument,memorial,,,11.1688478,123.723705,
OpenStreetMap,Urban Cafe,cafe,,,11.0514137,124.0067506,
OpenStreetMap,Fitness Gym,fitness_centre,,,10.2652813,123.8412521,
OpenStreetMap,Eagle Sea Fitness Gym,fitness_centre,,,10.26055,123.8404745,
OpenStreetMap,Rizal Monument,memorial,,,11.2502991,123.9989349,
OpenStreetMap,Politics,bar,,,10.3178077,123.8940917,
OpenStreetMap,Pacific Pensionne,guest_house,,,10.3055996,123.8953089,
OpenStreetMap,Zubuchon,restaurant,,,10.3102132,123.8964775,
OpenStreetMap,Jacinth Pension House,hotel,,,10.315661,123.8908895,We provide simple but comfortable accommodation which suits your budget.
OpenStreetMap,Joed's Lutong Hapon,restaurant,,,10.324108,123.9150828,
OpenStreetMap,Fort of San Pedro,memorial,,,10.2926049,123.9056314,
OpenStreetMap,Andres Bonifacio (30 Nobyembre 1863 – 10 Mayo 1897),memorial,,,10.2923684,123.9049536,
OpenStreetMap,Cebu Veterans Memorial,memorial,,,10.2922815,123.9046118,
OpenStreetMap,Miguel Lopez de Legazpi,memorial,,,10.2932242,123.9060352,
OpenStreetMap,BPI Museum Cebu,museum,,,10.2935668,123.9025359,
OpenStreetMap,Bank of the Philippine Islands (BPI),memorial,,,10.2935105,123.9024565,
OpenStreetMap,The Cross of Magellan,memorial,,,10.2935182,123.9019395,
OpenStreetMap,Moshi Moshi,restaurant,,,10.3435944,123.9112266,
OpenStreetMap,Zubuchon,restaurant,,,10.32836,123.9059986,
OpenStreetMap,Gusto,restaurant,,,10.3289972,123.9055028,
OpenStreetMap,BBR beach resort,hotel,,,10.6165002,124.2829605,
OpenStreetMap,Kusina Uno,restaurant,,,10.3261422,123.9198342,
OpenStreetMap,Wow Lodge Pension House,hotel,,,10.3138147,123.962587,
OpenStreetMap,Wow Lodge,guest_house,,,10.3288223,123.9411408,
OpenStreetMap,abatols compound,guest_house,,,10.2865295,123.8699849,
OpenStreetMap,Wow Lodge,hotel,,,10.3111279,123.9540233,
OpenStreetMap,Hidden Lodge,hotel,,,10.3344653,123.9405084,
OpenStreetMap,Canberry Hotel,hotel,,,10.3176398,123.8850941,
OpenStreetMap,Europa Pension Inn,hotel,,,10.3117041,123.8932933,
OpenStreetMap,BFK Bar,bar,,,10.3012397,123.9630435,
OpenStreetMap,Ramen Kamekichi,restaurant,,,10.3136495,123.9022604,
OpenStreetMap,Bucket Shrimps,restaurant,,,10.3130061,123.8903845,
OpenStreetMap,Cebu Westown Lagoon,hotel,,,10.3209154,123.9288332,
OpenStreetMap,Overlooking Sipaway Is.,viewpoint,,,10.5188574,123.3270002,
OpenStreetMap,Island Eco Tourism Park,park,,,10.2478658,124.0485148,
OpenStreetMap,JTH 2 and JTH 3 Dormitory,hostel,,,10.3547198,123.9151995,
OpenStreetMap,Church and Convent of Santo Niño,memorial,,,10.2942292,123.9021685,
OpenStreetMap,Heinz,bar,,,10.3628268,123.9119744,
OpenStreetMap,Villa-Atlas Guest House,hostel,,,11.3299677,124.1153558,
OpenStreetMap,Heritage of Cebu Monument,memorial,,,10.2988934,123.903617,
OpenStreetMap,Colon Obelisk,memorial,,,10.2979734,123.9036774,
OpenStreetMap,La Parisienne,restaurant,,,10.3262886,123.898113,
OpenStreetMap,Zubuchon,restaurant,,,10.3255802,123.9764368,
OpenStreetMap,Craver's Crib by Cocina Louicita,restaurant,,,10.3183904,123.8870273,
OpenStreetMap,RJ Peso Net,internet_cafe,,,10.2651744,123.8504257,with auto change machine
OpenStreetMap,Weboss Paintball Ground,pitch,,,10.3445052,123.9135606,"Weboss Paintball is an outdoor paintball game that caters all walks of life. Players enjoy the game under the heat of the sun, fresh air and real muddy game when it is raining. It's all about fun!"
OpenStreetMap,Cafe Breeze,cafe,,,10.3118326,123.9210384,
OpenStreetMap,Meximama,restaurant,,,10.3250013,123.9191136,
OpenStreetMap,Dong Juan,restaurant,,,10.3250485,123.9189339,
OpenStreetMap,The Boss Disco & Bikini Bar,bar,,,10.2983159,123.8988753,
OpenStreetMap,Tio Apin's,restaurant,,,10.4861464,123.4151509,
OpenStreetMap,Dexter Pizza,restaurant,,,10.4867589,123.4147899,
OpenStreetMap,Palapala,restaurant,,,10.4854295,123.4157313,
OpenStreetMap,Takuza Disco & Bikini Bar,bar,,,10.2984063,123.8991014,
OpenStreetMap,Napo Basketball Court,sports,,,10.3443226,123.8632906,
OpenStreetMap,Skyland Hotel & Restaurant,hotel,,,10.4820841,123.4144313,
OpenStreetMap,Sir Chef,restaurant,,,10.4916289,123.4112126,
OpenStreetMap,Arbel Lodging House,guest_house,,,10.304864,123.89549,
OpenStreetMap,Villa de Mercedes Pension House,guest_house,,,10.3151346,123.8896824,
OpenStreetMap,Park Hill Hotel,hotel,,,10.3226594,123.9771201,
OpenStreetMap,San Almont Pension House,hotel,,,10.2948799,123.891215,
OpenStreetMap,JL Suites,hotel,,,10.3028393,123.898305,
OpenStreetMap,Harrison Park Grill & Sizzling Bar,restaurant,,,10.3052524,123.8942418,
OpenStreetMap,E--Refreshment,restaurant,,,10.5049653,123.7141155,
OpenStreetMap,Rose Garden,beach_resort,,,10.3190553,123.581786,
OpenStreetMap,Balay Kauswagan,hotel,,,10.8775834,123.4093728,
OpenStreetMap,Palazzo Pensionne,guest_house,,,10.3065878,123.9021534,
OpenStreetMap,Guadalupe Cave,attraction,,,10.3335397,123.8827765,
OpenStreetMap,Jice Net Cafe,internet_cafe,,,10.2995139,123.8892754,
OpenStreetMap,Yes Pension House,guest_house,,,10.3019397,123.8983368,
OpenStreetMap,Gantuangco cementary,memorial,,,10.0938296,123.662586,
OpenStreetMap,Coffee Madness,cafe,,,10.3822544,123.9996047,
OpenStreetMap,Hotshot,pitch,,,10.2655773,123.9700675,
OpenStreetMap,Cebu Wonderland Firing Range,information,,,10.2756147,123.9878423,
OpenStreetMap,Kasya Grill Restobar,restaurant,,,10.4004688,123.6576561,
OpenStreetMap,Fruitpops,restaurant,,,10.3253662,123.9337643,
OpenStreetMap,Sachi Authentic Japanese,restaurant,,,10.3253367,123.93381,
OpenStreetMap,Chalet de Mactan,hotel,,,10.3231779,123.9716638,
OpenStreetMap,Jekoy's Cafe,cafe,,,10.260195,123.8302416,
OpenStreetMap,Isidra Comfort Catina,restaurant,,,10.3127399,123.8909874,
OpenStreetMap,Alejandros,restaurant,,,10.3114191,123.8946166,
OpenStreetMap,Kota Fort,yes,,,11.2998133,123.7297852,
OpenStreetMap,Circa Laplaya Resort,hostel,,,10.2385128,123.8136942,
OpenStreetMap,Dhelsjoe calamansi farm,guest_house,,,10.3045774,123.598059,
OpenStreetMap,Firetree Nook,restaurant,,,10.3738646,123.8718224,
OpenStreetMap,Park Place Restaurant and Videoke,restaurant,,,10.1372164,123.6923297,
OpenStreetMap,Thai Boran,sauna,,,10.1028026,123.6391589,
OpenStreetMap,UV Training Site,attraction,,,10.3151315,124.0268044,
OpenStreetMap,Jacky / Axel Tusil Home,guest_house,,,10.3156574,123.9683505,
OpenStreetMap,Mactan Blue Reef Beach Resort,beach_resort,,,10.2646548,123.9872564,
OpenStreetMap,West Ocean Lines & Transport Inc.,guest_house,,,10.3065252,123.9130264,
OpenStreetMap,Golden Star Manning,guest_house,,,10.3093485,123.9169815,
OpenStreetMap,Gigalaman Waterfall,attraction,,,10.4671327,123.3252172,
OpenStreetMap,Funtastic Island Resort,beach_resort,,,11.1842503,123.9177043,
OpenStreetMap,Kusina Karaan,restaurant,,,10.4715362,123.7017903,
OpenStreetMap,Bo's Coffee,cafe,,,10.3502499,123.9486305,
OpenStreetMap,Big Dreams Residences,apartment,,,10.3295593,123.9431593,
OpenStreetMap,Alberto's Pizza,restaurant,,,10.3204427,123.9110101,
OpenStreetMap,LCT Star II,attraction,,,10.312964,123.9309907,
OpenStreetMap,Mabuhay Boarding Hause,hostel,,,10.3194626,123.9665052,
OpenStreetMap,Duko Duko Native Chicken,restaurant,,,10.7059709,124.0123079,
OpenStreetMap,jack alunan cafe,restaurant,,,10.3197366,123.9073797,
OpenStreetMap,Jubilee House,hotel,,,10.3142354,123.8910099,
OpenStreetMap,JDC,hotel,,,10.2997005,123.8921217,
OpenStreetMap,Hideout Grill,restaurant,,,10.3040554,123.8900515,
OpenStreetMap,"Hermits Cove, Aloguinsan",beach_resort,,,10.2016399,123.5341457,
OpenStreetMap,Neo Neo Grill,restaurant,,,10.309228,123.8950691,
OpenStreetMap,Countess Pension House,guest_house,,,10.4052113,123.9989972,
OpenStreetMap,Maestro Bar and Resort,bar,,,10.161865,123.7111697,
OpenStreetMap,Sybu Dormitory,guest_house,,,10.3303026,123.9022761,
OpenStreetMap,Facebar,bar,,,10.3120406,123.960155,
OpenStreetMap,Maribago Grill,restaurant,,,10.2887714,123.998919,
OpenStreetMap,Bonchon Chicken,restaurant,,,10.3179902,123.9057718,
OpenStreetMap,Orange Brutus,restaurant,,,10.2075286,123.7582659,
OpenStreetMap,Birsto Alberto East & West Cuisine,restaurant,,,10.2079014,123.7596487,
OpenStreetMap,First Mactan Bridge,viewpoint,,,10.3180685,123.9566727,
OpenStreetMap,Sugar X Spice,cafe,,,10.2581514,123.8441254,
OpenStreetMap,Iamiks Chicken and Br,bar,,,10.3203511,123.9121764,
OpenStreetMap,Teves Family,hostel,,,10.2676213,123.7953619,
OpenStreetMap,East Capitol Pension,hotel,,,10.3180191,123.8922849,
OpenStreetMap,jrules,guest_house,,,10.2624502,123.8385941,
OpenStreetMap,Wat Ever Family KTV,bar,,,10.3251633,123.9189891,
OpenStreetMap,Yobob Lechon,restaurant,,,10.3249793,123.9189984,
OpenStreetMap,Head Quarterz,bar,,,10.3265651,123.9170501,
OpenStreetMap,Buena Marga Woodland Beach Resort,motel,,,11.0537615,124.0360715,
OpenStreetMap,Chef Panang,restaurant,,,11.1555726,123.8074211,
OpenStreetMap,Chef Panang,restaurant,,,11.1556435,123.8071786,
OpenStreetMap,Chef Panang,restaurant,,,11.1557856,123.8072807,
OpenStreetMap,Cupcake Island,restaurant,,,11.1557147,123.8071272,
OpenStreetMap,Desert Zone,restaurant,,,11.1558636,123.8072648,
OpenStreetMap,German Food,restaurant,,,11.1556697,123.8073555,
OpenStreetMap,Liquido,bar,,,11.1558112,123.8071784,
OpenStreetMap,Bantayan Burrito Company,restaurant,,,11.1557476,123.8071062,
OpenStreetMap,Paradiso Snack Bar,restaurant,,,11.1554723,123.8074864,
OpenStreetMap,Sarapoi,restaurant,,,11.1557295,123.8073181,
OpenStreetMap,Shake Me,restaurant,,,11.1555795,123.8072199,
OpenStreetMap,Stix Smokehouse,restaurant,,,11.1554101,123.8073345,
OpenStreetMap,Tsikoi's Botchoy,restaurant,,,11.1554897,123.8072817,
OpenStreetMap,D&N Lodge,hotel,,,11.279445,124.0611,
OpenStreetMap,Anytime Fitness,fitness_centre,,,10.3164954,123.8941268,
OpenStreetMap,Hausbrandt,restaurant,,,10.3171186,123.893825,
OpenStreetMap,Bougainvilla,attraction,,,10.3628488,123.9372416,
OpenStreetMap,JSU Mariners Court,guest_house,,,10.292148,123.9069296,
OpenStreetMap,Full Moon Recreation Center,restaurant,,,10.320213,123.902048,
OpenStreetMap,Conching,restaurant,,,10.326358,123.9336083,The Original Native Kitchen
OpenStreetMap,AA Barbeque,restaurant,,,10.2489909,123.8029366,
OpenStreetMap,Cebu Guesthouse Fuente,guest_house,,,10.3083586,123.8940454,
OpenStreetMap,Toraja Cafe,cafe,,,10.3093746,123.8953382,
OpenStreetMap,Shamrock Fuente Pension,hotel,,,10.3104272,123.8924404,
OpenStreetMap,The Pig & Palm,restaurant,,,10.3128747,123.9043643,
OpenStreetMap,Halovérs,cafe,,,10.2980228,123.903778,
OpenStreetMap,Cafe Armenia,restaurant,,,10.2980343,123.9464365,
OpenStreetMap,Boss Manok,restaurant,,,10.2907289,123.9679336,
OpenStreetMap,AA BBQ,restaurant,,,10.3072505,123.897098,
OpenStreetMap,Amidala Cafe,cafe,,,10.3156016,123.8945566,
OpenStreetMap,AA BBQ,restaurant,,,10.3424442,123.9166049,
OpenStreetMap,Azaleah Heights,viewpoint,,,10.270935,123.80449,
OpenStreetMap,EZ Tambayan resto,bar,,,10.2677963,123.9667711,
OpenStreetMap,Luncheonette,restaurant,,,10.310232,123.8919089,
OpenStreetMap,1st avenue appartelle,hotel,,,10.321593,123.9687417,
OpenStreetMap,Cebu Fiesta Business Suites,hotel,,,10.3004015,123.9018075,
OpenStreetMap,Alejandra's Place,cafe,,,10.3265182,123.9118332,
OpenStreetMap,Ala King,restaurant,,,10.3110081,123.8915524,
OpenStreetMap,Westpoint Inn,hotel,,,10.3115907,123.8919124,
OpenStreetMap,PTCC Mandaue,guest_house,,,10.3440297,123.9329416,
OpenStreetMap,Healthy U Veggie Delights,restaurant,,,10.3020735,123.8892441,
OpenStreetMap,Puso Green Haus,guest_house,,,10.2545418,123.9492231,
OpenStreetMap,MB's Garden Inn,hotel,,,10.292418,123.9715285,
OpenStreetMap,A. D. Cabahug's Place,apartment,,,10.341812,123.9424792,
OpenStreetMap,chikaan,restaurant,,,10.3291423,123.9025889,
OpenStreetMap,Coney's Place,motel,,,10.2985172,123.9057739,
OpenStreetMap,Seamens House & Lodging,guest_house,,,10.3336456,123.9520161,
OpenStreetMap,Persian Palate,restaurant,,,10.3110584,123.8956092,
OpenStreetMap,Famed Lodge,hostel,,,10.2991757,123.8979734,
OpenStreetMap,Buena Vida Resort & Spa,guest_house,,,11.3281785,124.1185954,
OpenStreetMap,Joule's Lechon Manok,restaurant,,,10.36937,123.9166366,
OpenStreetMap,Cebu City Center Inn,hostel,,,10.3335267,123.9021127,
OpenStreetMap,Ka-Osting / Bantigue,yes,,,11.3456001,124.1193512,Dive Site
OpenStreetMap,Evo House Reef,attraction,,,11.3311789,124.126316,Dive Site
OpenStreetMap,Manggahan,restaurant,,,10.3333554,123.9010024,
OpenStreetMap,The Oblation,artwork,,,10.3223662,123.8985032,
OpenStreetMap,ISLA resort,hotel,,,10.3148152,123.9981544,
OpenStreetMap,KKD stk+bbq,restaurant,,,10.2919234,123.9036148,
OpenStreetMap,Livestock House,viewpoint,,,10.885746,123.4143381,
OpenStreetMap,Gym,fitness_centre,,,10.8975748,123.4157197,
OpenStreetMap,Balay ni Tsololot,viewpoint,,,10.8347953,123.5490146,
OpenStreetMap,Balay ni Mark Anthony Aigato,attraction,,,10.8348238,123.5489662,
OpenStreetMap,Stevens Place Hostel,hostel,,,10.3264917,123.8824153,
OpenStreetMap,East Gate Residences,guest_house,,,10.323316,123.9766974,
OpenStreetMap,Mr. A Restaurant,restaurant,,,10.3520095,123.8897706,
OpenStreetMap,Hiltey's Hideout Homes,guest_house,,,11.328112,124.11787,
OpenStreetMap,Starbucks,cafe,,,10.3305216,123.9058036,
OpenStreetMap,RL8 Internet Cafe,internet_cafe,,,10.323639,123.884339,
OpenStreetMap,Kang-Maya Basketball Court,pitch,,,10.3721927,123.8826595,
OpenStreetMap,Kawaii Cafe,cafe,,,10.3002985,123.8981635,
OpenStreetMap,Shan Dong,restaurant,,,10.3393555,123.9264775,
OpenStreetMap,Food District Hostel,hostel,,,10.3336637,123.9021705,
OpenStreetMap,Slider shack,restaurant,,,10.2994935,123.9781455,
OpenStreetMap,Ngohiong express,restaurant,,,10.2904289,123.9674213,
OpenStreetMap,Balay ni Badang,attraction,,,10.0909454,123.6301558,
OpenStreetMap,Nonki Teppan Yaki,restaurant,,,10.3352667,123.934379,
OpenStreetMap,Gerardos,restaurant,,,10.2901741,123.9673667,
OpenStreetMap,Honey Hunt House,guest_house,,,10.3011839,123.8985254,
OpenStreetMap,Pacific Cebu Resort,beach_resort,,,10.2551345,123.9728679,
OpenStreetMap,Tubo Cane Juice,cafe,,,10.3162453,123.9794356,juice bar
OpenStreetMap,Bo's Coffee,cafe,,,10.3162268,123.9793717,
OpenStreetMap,Mactan Newtown Beach,beach_resort,,,10.303438,124.01929,
OpenStreetMap,Ligo kasadya ronda,camp_site,,,10.016424,123.4082435,
OpenStreetMap,Cebeco aging storage,guest_house,,,10.0768256,123.452164,
OpenStreetMap,Da Vinci's,restaurant,,,10.3252559,123.9339366,
OpenStreetMap,Ligo camboang,camp_site,,,10.0360314,123.4111668,
OpenStreetMap,Han Guk Kwan Korean Restaurant,restaurant,,,10.3215768,123.9040813,
OpenStreetMap,Sweet Street,restaurant,,,10.3126207,123.9559866,
OpenStreetMap,Dimsum Break,restaurant,,,10.3131618,123.9561094,
OpenStreetMap,DYG Restobar,restaurant,,,10.2915328,123.9688088,
OpenStreetMap,Seafood Island,restaurant,,,10.3259536,123.9762453,
OpenStreetMap,Pancit Malabon Express,restaurant,,,10.3131913,123.9561489,
OpenStreetMap,Tri Sister's,restaurant,,,10.3253181,123.9476159,
OpenStreetMap,Bo's coffee,bar,,,10.284304,123.9949167,
OpenStreetMap,NYPD,restaurant,,,10.3128847,123.916549,
OpenStreetMap,CBC Carloc,attraction,,,10.2947196,123.8865865,
OpenStreetMap,Peri-Peri Charcoal Chicken and Sauce Bar,restaurant,,,10.3143868,123.9261996,
OpenStreetMap,Sweet Street,restaurant,,,10.3128194,123.9559078,
OpenStreetMap,Da Vinci's,restaurant,,,10.3808424,123.9652761,
OpenStreetMap,Da Vinci's,restaurant,,,10.2895083,123.8705049,
OpenStreetMap,beaches hide by the cliff,attraction,,,11.1470947,123.790359,
